"ID","Area","COUNTY","EXTERNAL","DISTRICT","SUPER_DIST_25"
2041,0.626612,4,0,201,24
2038,0.588616,4,0,201,24
2035,0.697573,4,0,201,24
2036,0.552456,4,0,201,24
1972,1.095102,4,0,199,23
1992,1.028973,4,0,199,23
1970,1.055125,4,0,199,23
2037,0.798360,4,0,201,24
2007,9.616977,4,0,200,24
1969,1.000562,4,0,199,23
2005,1.580842,4,0,200,24
2003,0.700310,4,0,202,24
2881,0.502050,4,1,0,
2019,1.504185,4,0,203,24
2026,0.632002,4,0,204,24
1996,2.071014,4,0,197,23
1962,1.025627,4,0,196,23
1983,0.391282,4,0,198,23
1827,0.250469,4,0,180,22
1817,0.743672,4,0,181,22
1761,0.728273,4,0,174,22
1818,0.292918,4,0,181,22
1822,0.489273,4,0,181,22
1826,0.516452,4,0,180,22
1821,0.814945,4,0,181,22
1825,0.488927,4,0,180,22
1823,0.467826,4,0,180,22
1819,0.551516,4,0,181,22
1757,0.506527,4,0,179,22
1815,0.446664,4,0,181,22
1820,0.693952,4,0,181,22
1767,0.516419,4,0,174,22
1766,0.119119,4,0,174,22
1816,0.332826,4,0,181,22
1756,0.757240,4,0,179,22
1803,0.613582,4,0,185,22
1811,0.680201,4,0,181,22
1810,1.399942,4,0,181,22
1759,0.476714,4,0,179,22
1760,0.828332,4,0,179,22
1758,0.800041,4,0,179,22
1804,0.685829,4,0,185,22
1897,0.324915,4,0,191,21
1898,0.521277,4,0,191,21
1928,0.636930,4,0,194,23
1934,1.014608,4,0,195,23
1920,1.017791,4,0,195,23
1940,1.023314,4,0,193,23
1953,0.753731,4,0,192,23
1931,0.817768,4,0,194,23
1951,0.827716,4,0,192,23
1945,1.056155,4,0,192,23
1949,0.595584,4,0,192,23
1947,0.995756,4,0,192,23
1932,0.984166,4,0,194,23
1933,0.977372,4,0,195,23
1944,0.975342,4,0,193,23
1942,0.506513,4,0,193,23
1943,0.727823,4,0,193,23
1946,1.002400,4,0,192,23
1888,0.501856,4,0,190,21
1887,0.500334,4,0,190,21
1889,0.724169,4,0,190,21
1736,0.493853,4,0,171,21
1704,0.613593,4,0,169,21
1891,0.613487,4,0,190,21
1881,0.555098,4,0,186,21
1905,0.506632,4,0,188,21
1864,0.481687,4,0,187,21
1878,0.746529,4,0,186,21
1882,0.566100,4,0,186,21
1884,0.446489,4,0,186,21
1883,0.535019,4,0,186,21
1886,0.515154,4,0,188,21
1863,0.473121,4,0,187,21
1869,1.064639,4,0,187,21
1885,0.496778,4,0,187,21
1876,0.493342,4,0,187,21
1716,0.485035,4,0,170,21
1721,1.065670,4,0,170,21
1720,1.133707,4,0,170,21
1877,1.259009,4,0,186,21
1687,0.394378,4,0,169,21
1685,0.284212,4,0,169,21
1710,0.505278,4,0,170,21
1717,0.486665,4,0,170,21
1719,0.623790,4,0,170,21
1718,0.525254,4,0,170,21
1711,0.520425,4,0,170,21
1941,1.009214,4,0,193,23
1924,0.670387,4,0,194,23
1925,1.745113,4,0,194,23
1926,1.115636,4,0,194,23
1999,2.107455,4,0,197,23
1965,2.071926,4,0,196,23
1998,2.083166,4,0,197,23
1995,4.260266,4,0,197,23
1997,2.445439,4,0,197,23
1914,0.282291,4,0,194,23
1915,0.443694,4,0,194,23
1960,2.155602,4,0,196,23
2002,1.532873,4,0,197,23
1956,1.023898,4,0,196,23
1954,1.808467,4,0,196,23
1921,1.011601,4,0,195,23
1935,1.014501,4,0,195,23
1896,0.833188,4,0,191,21
1918,0.116836,4,0,195,23
1917,0.353361,4,0,195,23
1922,0.509459,4,0,195,23
1919,1.360401,4,0,195,23
1900,0.504468,4,0,191,21
1901,0.668811,4,0,191,21
1916,0.542913,4,0,195,23
1903,1.054238,4,0,191,21
1902,0.442559,4,0,189,21
1895,1.030110,4,0,191,21
1893,1.722015,4,0,191,21
1892,1.603336,4,0,190,21
1813,0.812919,4,0,181,22
1859,0.519633,4,0,183,22
1961,1.028117,4,0,196,23
1828,0.405929,4,0,180,22
1936,1.604377,4,0,193,23
1938,1.268045,4,0,193,23
1939,1.004481,4,0,193,23
1994,1.692491,4,0,197,23
2001,1.202069,4,0,197,23
1937,1.012748,4,0,193,23
2000,0.926747,4,0,197,23
1959,0.455981,4,0,196,23
1958,0.509019,4,0,196,23
1955,0.903207,4,0,196,23
1923,0.963871,4,0,195,23
1808,1.200263,4,0,185,22
1904,0.819674,4,0,189,21
1907,0.551950,4,0,189,21
1927,0.389310,4,0,194,23
1930,1.623533,4,0,194,23
1957,0.885494,4,0,196,23
1899,0.180502,4,0,191,21
1835,1.066342,4,0,183,22
1836,0.342347,4,0,183,22
1858,0.678591,4,0,183,22
1837,1.005204,4,0,183,22
1830,0.386945,4,0,180,22
1831,0.401517,4,0,180,22
1966,2.062129,4,0,196,23
1845,0.245114,4,0,184,22
1967,0.997987,4,0,196,23
1861,0.378069,4,0,183,22
1832,0.699115,4,0,180,22
1847,0.211844,4,0,184,22
1846,0.261973,4,0,184,22
1844,0.957992,4,0,184,22
1968,1.027550,4,0,196,23
1964,1.019114,4,0,196,23
1812,0.424970,4,0,181,22
1814,0.385798,4,0,181,22
1852,0.873456,4,0,182,22
1894,0.517875,4,0,191,21
1850,0.829350,4,0,182,22
1851,0.483340,4,0,182,22
1890,0.721567,4,0,190,21
1879,0.996253,4,0,186,21
1853,0.873889,4,0,182,22
1880,0.876460,4,0,186,21
1848,0.988833,4,0,182,22
1838,0.743525,4,0,183,22
1855,0.866122,4,0,183,22
1862,0.490428,4,0,183,22
1860,0.350123,4,0,183,22
1857,0.680345,4,0,183,22
1963,0.987013,4,0,196,23
1840,1.213253,4,0,184,22
1839,0.647947,4,0,184,22
1856,0.638104,4,0,183,22
1829,0.349163,4,0,180,22
1824,0.227237,4,0,180,22
1854,1.358146,4,0,182,22
1843,0.681630,4,0,184,22
1841,1.134125,4,0,184,22
1842,0.768401,4,0,184,22
1849,0.964555,4,0,182,22
1768,0.326707,4,0,173,22
1775,0.357540,4,0,173,22
1774,0.668864,4,0,173,22
1762,0.322373,4,0,174,22
1722,0.540180,4,0,170,21
1765,0.672235,4,0,174,22
1773,1.075342,4,0,173,22
1770,0.285248,4,0,173,22
1772,0.413156,4,0,173,22
1769,0.643904,4,0,173,22
1763,0.303892,4,0,174,22
1764,0.539624,4,0,174,22
1771,0.379308,4,0,173,22
1776,0.355118,4,0,174,22
1713,0.243618,4,0,170,21
1777,0.508493,4,0,174,22
1714,0.496908,4,0,170,21
1723,0.511755,4,0,170,21
1950,1.321427,4,0,192,23
1952,1.289991,4,0,192,23
1948,1.259114,4,0,192,23
1906,0.500401,4,0,188,21
1865,0.509300,4,0,188,21
1875,1.081703,4,0,188,21
1873,0.982439,4,0,188,21
1874,1.040653,4,0,188,21
1872,0.973445,4,0,188,21
1908,0.494249,4,0,189,21
1909,1.153261,4,0,189,21
1929,0.998313,4,0,194,23
1911,0.515677,4,0,189,21
1910,0.529964,4,0,189,21
1912,1.140257,4,0,189,21
1913,0.982132,4,0,189,21
1688,0.417590,4,0,169,21
1868,1.074158,4,0,187,21
1871,0.438256,4,0,187,21
1703,0.474138,4,0,169,21
1702,0.495145,4,0,169,21
1698,0.406726,4,0,169,21
1701,0.455052,4,0,169,21
1706,0.575639,4,0,169,21
1707,0.531603,4,0,169,21
1705,0.960929,4,0,169,21
1867,0.531700,4,0,187,21
1866,0.447686,4,0,187,21
1870,0.492856,4,0,187,21
2018,1.249558,4,0,203,24
2013,1.499570,4,0,203,24
2014,1.023707,4,0,203,24
2022,4.027137,4,0,203,24
2017,1.707488,4,0,203,24
2023,5.326777,4,0,203,24
2024,6.345789,4,0,203,24
2016,1.688230,4,0,203,24
2021,3.028341,4,0,203,24
1744,0.597171,4,0,177,22
1743,0.150946,4,0,177,22
1737,0.159993,4,0,177,22
1742,0.540727,4,0,177,22
1740,0.302349,4,0,177,22
1741,0.343435,4,0,177,22
1739,0.455668,4,0,177,22
1731,0.372937,4,0,171,21
1730,0.382567,4,0,171,21
1729,0.213060,4,0,171,21
1728,0.366298,4,0,171,21
1676,0.416750,4,0,172,21
1724,0.886237,4,0,171,21
1675,0.202825,4,0,172,21
1681,0.496992,4,0,168,21
1674,0.460250,4,0,172,21
1800,0.318760,4,0,176,22
1799,0.409339,4,0,176,22
1798,0.441142,4,0,176,22
1797,0.424056,4,0,176,22
1691,1.038876,4,0,168,21
1690,0.513051,4,0,168,21
1689,0.508076,4,0,168,21
1754,0.520261,4,0,178,22
1784,0.334068,4,0,175,22
1795,0.414171,4,0,176,22
1726,0.440896,4,0,171,21
1802,0.433912,4,0,176,22
1791,0.378452,4,0,176,22
1801,0.353318,4,0,176,22
1792,0.497125,4,0,176,22
1747,0.280811,4,0,177,22
1746,0.447071,4,0,177,22
1750,0.588108,4,0,178,22
1753,0.535577,4,0,178,22
1752,0.303466,4,0,178,22
1751,0.481191,4,0,178,22
1738,0.546108,4,0,177,22
1700,1.103912,4,0,169,21
1796,0.487992,4,0,176,22
1732,0.861770,4,0,171,21
1782,0.443060,4,0,175,22
1780,0.616978,4,0,174,22
1788,0.668561,4,0,175,22
1733,0.380726,4,0,171,21
1779,0.824335,4,0,174,22
1778,0.249239,4,0,174,22
1712,0.758172,4,0,170,21
1715,0.477847,4,0,170,21
1684,0.553859,4,0,169,21
1669,0.283905,4,0,172,21
1670,0.575095,4,0,172,21
1683,0.442637,4,0,169,21
1671,0.299045,4,0,172,21
1708,0.555136,4,0,170,21
1682,0.492602,4,0,169,21
1686,0.279947,4,0,169,21
1678,0.526929,4,0,172,21
1727,0.615488,4,0,171,21
1725,0.560995,4,0,171,21
1677,0.251863,4,0,172,21
1735,0.478887,4,0,171,21
1734,0.492359,4,0,171,21
1709,0.565465,4,0,170,21
1789,0.507591,4,0,175,22
1786,0.469129,4,0,175,22
1794,0.262283,4,0,176,22
1793,0.261078,4,0,176,22
1781,0.306461,4,0,175,22
1785,0.578550,4,0,175,22
1787,0.258013,4,0,175,22
1790,0.455430,4,0,176,22
1745,0.688752,4,0,177,22
1749,0.463656,4,0,178,22
1755,0.519190,4,0,178,22
1748,0.516449,4,0,178,22
1783,0.516310,4,0,175,22
1699,0.528394,4,0,169,21
1696,0.930016,4,0,168,21
1694,0.500370,4,0,168,21
1695,0.495064,4,0,168,21
1673,0.180876,4,0,172,21
1672,0.579884,4,0,172,21
1679,0.361573,4,0,168,21
1693,0.506034,4,0,168,21
1680,0.389635,4,0,168,21
1692,0.517934,4,0,168,21
1697,1.051963,4,0,168,21
1985,2.208110,4,0,199,23
2020,3.791480,4,0,203,24
2012,2.898249,4,0,203,24
2015,1.966937,4,0,203,24
2011,18.170015,4,0,202,24
2004,0.949939,4,0,200,24
2008,8.324635,4,0,200,24
1984,2.892056,4,0,199,23
2009,9.356441,4,0,200,24
1993,1.557833,4,0,199,23
2040,19.659212,4,0,201,24
2028,6.203626,4,0,204,24
2039,17.824869,4,0,201,24
2031,6.219729,4,0,204,24
2030,14.064339,4,0,204,24
2006,9.032688,4,0,200,24
2033,18.437635,4,0,202,24
2032,4.519818,4,0,204,24
2010,18.461670,4,0,202,24
2034,17.334763,4,0,202,24
2029,4.719045,4,0,204,24
2027,0.777737,4,0,204,24
2025,0.606178,4,0,204,24
1971,1.451945,4,0,199,23
1990,1.928741,4,0,199,23
1987,1.953902,4,0,199,23
1991,1.195512,4,0,199,23
1988,1.498550,4,0,199,23
1989,0.998494,4,0,199,23
1986,1.526887,4,0,199,23
1982,0.961458,4,0,198,23
1981,0.844443,4,0,198,23
1974,1.610221,4,0,198,23
1973,0.538748,4,0,198,23
1976,1.882577,4,0,198,23
1975,1.031347,4,0,198,23
1977,1.217649,4,0,198,23
1980,0.455085,4,0,198,23
1979,0.575294,4,0,198,23
1834,0.961845,4,0,185,22
1809,1.487879,4,0,185,22
1978,1.468654,4,0,198,23
1833,4.490292,4,0,185,22
1807,3.809189,4,0,185,22
1806,1.041952,4,0,185,22
1805,0.618690,4,0,185,22
2880,0.507434,3,1,0,
2879,0.513012,3,1,0,
2878,0.557701,3,1,0,
2877,0.588581,3,1,0,
1503,0.848594,3,0,153,17
1509,0.942136,3,0,153,17
1504,0.644063,3,0,153,17
1508,1.266523,3,0,153,17
1506,1.678436,3,0,153,17
1522,0.956463,3,0,153,17
1512,4.080394,3,0,153,17
1507,2.743375,3,0,153,17
1510,0.853997,3,0,153,17
1514,6.261860,3,0,153,17
1513,2.797320,3,0,153,17
1511,6.458992,3,0,153,17
1417,0.189125,3,0,147,20
1389,0.355736,3,0,145,20
1425,1.018568,3,0,146,20
1409,0.452727,3,0,147,20
1402,1.376228,3,0,146,20
1406,0.917331,3,0,146,20
1403,0.730776,3,0,146,20
1404,0.585926,3,0,146,20
1428,0.861125,3,0,146,20
1427,0.533341,3,0,146,20
1405,1.180073,3,0,146,20
1430,1.411581,3,0,146,20
1429,1.579579,3,0,146,20
1426,0.591662,3,0,146,20
1183,0.987704,3,0,126,20
1382,0.524123,3,0,108,20
1014,0.428629,3,0,106,19
1199,0.108145,3,0,129,20
1173,0.075470,3,0,127,20
1171,0.057923,3,0,127,20
1170,0.076763,3,0,127,20
972,0.503117,3,0,112,19
980,0.212909,3,0,112,19
1001,0.115234,3,0,108,20
1000,0.251140,3,0,108,20
1056,0.182165,3,0,117,19
975,0.254237,3,0,112,19
974,0.240853,3,0,112,19
976,0.242187,3,0,112,19
977,0.245269,3,0,112,19
1055,0.381016,3,0,117,19
1054,0.440030,3,0,117,19
981,0.382433,3,0,112,19
1379,0.487071,3,0,108,20
1380,0.386425,3,0,108,20
1381,0.234344,3,0,108,20
1006,0.395087,3,0,108,20
1005,0.440787,3,0,108,20
1008,0.310435,3,0,108,20
1148,0.212054,3,0,107,20
1149,0.202598,3,0,107,20
1146,0.464392,3,0,107,20
1193,0.498304,3,0,127,20
1176,0.253316,3,0,127,20
1186,1.004294,3,0,126,20
1169,0.056268,3,0,125,20
1168,0.197363,3,0,125,20
1185,1.042613,3,0,126,20
1188,0.513723,3,0,126,20
1191,0.936938,3,0,127,20
1190,0.511864,3,0,127,20
1175,0.234886,3,0,127,20
1178,0.723449,3,0,127,20
1177,0.233331,3,0,127,20
1157,0.221496,3,0,124,20
1187,0.570989,3,0,126,20
1189,0.454382,3,0,127,20
1179,0.240105,3,0,127,20
1166,0.078835,3,0,125,20
1167,0.128216,3,0,125,20
1004,0.170666,3,0,108,20
1003,0.357827,3,0,108,20
1057,0.987544,3,0,118,19
1002,0.193756,3,0,108,20
1215,0.322769,3,0,130,18
1216,0.250453,3,0,130,18
982,0.549859,3,0,112,19
1010,0.828591,3,0,108,20
1007,0.623740,3,0,108,20
1162,0.392165,3,0,125,20
1165,0.148879,3,0,125,20
1172,0.358847,3,0,127,20
1213,0.474966,3,0,130,18
1211,0.272872,3,0,130,18
1210,0.139273,3,0,130,18
1217,0.288030,3,0,130,18
1163,0.573670,3,0,125,20
1164,0.339986,3,0,125,20
1214,0.510775,3,0,130,18
1212,0.524461,3,0,130,18
1144,0.531607,3,0,107,20
1161,0.714560,3,0,125,20
1145,0.493952,3,0,107,20
1147,0.291038,3,0,107,20
1150,0.368122,3,0,124,20
1158,0.635441,3,0,124,20
1159,0.466137,3,0,124,20
1151,0.451834,3,0,124,20
1152,0.275348,3,0,124,20
1021,0.487944,3,0,106,20
985,0.252277,3,0,109,19
996,0.548491,3,0,108,20
999,0.376990,3,0,108,20
998,0.335130,3,0,108,20
995,0.296102,3,0,109,19
994,0.298544,3,0,109,19
983,0.737850,3,0,109,19
1013,0.546852,3,0,106,19
1022,0.559347,3,0,106,20
989,0.601165,3,0,109,19
988,0.621868,3,0,109,19
990,0.464565,3,0,109,19
997,0.493384,3,0,108,20
1009,0.105269,3,0,108,20
1319,0.063086,3,0,140,18
1331,0.983894,3,0,142,18
1328,0.435150,3,0,142,18
1306,0.248839,3,0,140,18
1448,0.536096,3,0,144,18
1447,1.630558,3,0,139,18
1449,0.516763,3,0,144,18
1333,0.962395,3,0,142,18
1339,1.272272,3,0,139,18
1335,0.592568,3,0,142,18
1336,0.437172,3,0,142,18
1337,0.896162,3,0,142,18
1323,0.494109,3,0,142,18
1325,0.254027,3,0,142,18
1324,0.705023,3,0,142,18
1346,0.276908,3,0,136,18
1345,0.625340,3,0,136,18
1309,0.504319,3,0,141,18
1312,0.416998,3,0,141,18
1311,0.240199,3,0,141,18
1310,0.485390,3,0,141,18
1344,1.053414,3,0,139,18
1303,0.430319,3,0,140,18
1334,0.917689,3,0,140,18
1298,0.223982,3,0,140,18
1307,0.201166,3,0,140,18
1302,0.758085,3,0,140,18
1305,0.307942,3,0,140,18
1347,0.265318,3,0,136,18
1304,0.411057,3,0,140,18
1287,0.821528,3,0,135,18
1296,0.119323,3,0,141,18
1297,0.104779,3,0,141,18
1222,0.347023,3,0,132,18
1063,0.543926,3,0,117,19
1052,0.446916,3,0,117,19
1028,0.472908,3,0,115,19
1244,0.495768,3,0,118,19
1078,0.320860,3,0,117,19
1084,0.102187,3,0,116,19
1137,0.168517,3,0,119,19
1266,0.463807,3,0,133,18
1265,1.015555,3,0,133,18
1261,0.715665,3,0,133,18
1258,1.004162,3,0,133,18
1136,0.536593,3,0,119,19
1247,1.043793,3,0,118,19
1141,0.304630,3,0,119,19
1142,0.960275,3,0,119,19
1259,1.005400,3,0,133,18
1250,0.924833,3,0,131,18
1246,0.762137,3,0,118,19
1143,0.175360,3,0,119,19
1248,0.276218,3,0,118,19
1249,0.617289,3,0,118,19
1085,0.617310,3,0,116,19
1086,0.389183,3,0,116,19
1080,0.355832,3,0,116,19
1073,1.046971,3,0,116,19
1138,0.615616,3,0,119,19
1139,0.385229,3,0,119,19
1072,0.625154,3,0,116,19
1079,0.467509,3,0,116,19
1081,0.148882,3,0,116,19
1082,0.230613,3,0,116,19
1140,0.884772,3,0,119,19
1124,0.278188,3,0,120,19
1125,0.605988,3,0,120,19
1106,0.396455,3,0,120,19
1398,0.298862,3,0,143,18
1330,0.694463,3,0,142,18
1326,0.525088,3,0,142,18
1327,0.260720,3,0,142,18
1435,0.493348,3,0,143,18
1445,0.229280,3,0,144,18
1446,0.333819,3,0,144,18
1443,0.212905,3,0,144,18
1439,1.186825,3,0,144,18
1442,0.537145,3,0,144,18
1444,0.536663,3,0,144,18
1437,0.875244,3,0,143,18
1375,0.328766,3,0,143,18
1377,0.668821,3,0,143,18
1268,0.599518,3,0,135,18
1301,0.142044,3,0,140,18
1300,0.200737,3,0,140,18
1299,0.235236,3,0,140,18
1308,0.746151,3,0,140,18
1290,1.086064,3,0,131,18
1374,0.276853,3,0,143,18
1436,0.473512,3,0,143,18
1438,0.470165,3,0,143,18
1373,0.254723,3,0,143,18
1401,0.683894,3,0,143,18
1396,0.591681,3,0,143,18
1376,0.890903,3,0,143,18
1400,0.344506,3,0,143,18
1397,0.819341,3,0,143,18
1399,0.478686,3,0,143,18
1434,1.341526,3,0,143,18
1440,0.675491,3,0,144,18
1329,0.229160,3,0,142,18
1395,0.542543,3,0,143,18
1332,0.502137,3,0,142,18
1394,0.792208,3,0,143,18
1313,0.701471,3,0,141,18
1320,0.447672,3,0,141,18
1321,0.515050,3,0,141,18
1291,0.357927,3,0,131,18
1254,0.547664,3,0,131,18
1255,0.949547,3,0,131,18
1314,0.427785,3,0,141,18
1315,0.476169,3,0,141,18
1318,0.958206,3,0,140,18
1174,0.266949,3,0,127,20
1192,0.492845,3,0,127,20
1236,0.271761,3,0,132,18
1198,0.321405,3,0,129,20
1234,0.934811,3,0,132,18
1322,1.038488,3,0,141,18
1316,0.507104,3,0,141,18
1293,0.381379,3,0,131,18
1292,0.551811,3,0,131,18
1295,1.272288,3,0,131,18
1230,0.744309,3,0,132,18
1229,0.179234,3,0,132,18
1226,0.325037,3,0,132,18
1235,0.607118,3,0,132,18
1317,0.449620,3,0,141,18
1294,0.479227,3,0,131,18
1227,0.298421,3,0,132,18
1233,1.287798,3,0,132,18
1228,0.348297,3,0,132,18
1231,1.043204,3,0,132,18
1232,1.121347,3,0,132,18
1224,0.268029,3,0,132,18
1225,0.363989,3,0,132,18
1223,1.134953,3,0,132,18
1289,3.224083,3,0,131,18
1253,1.077916,3,0,131,18
1256,1.101645,3,0,131,18
1219,0.535897,3,0,130,18
1218,0.464875,3,0,130,18
1242,0.804177,3,0,131,18
1257,0.556016,3,0,131,18
1194,0.532168,3,0,129,20
1195,0.501042,3,0,129,20
1196,0.581674,3,0,129,20
1197,0.303484,3,0,129,20
1061,0.233135,3,0,118,19
1076,0.450572,3,0,117,19
1083,0.409154,3,0,116,19
1074,0.594205,3,0,115,19
1031,0.750907,3,0,114,19
970,0.492997,3,0,111,19
979,0.235680,3,0,112,19
1062,0.481320,3,0,118,19
1077,0.908686,3,0,117,19
978,0.247156,3,0,112,19
1058,1.021057,3,0,118,19
1065,0.435744,3,0,117,19
1051,0.682779,3,0,117,19
1053,0.744502,3,0,117,19
1064,0.560538,3,0,117,19
1049,0.521339,3,0,117,19
1050,0.628279,3,0,117,19
1048,0.348518,3,0,117,19
1251,0.951636,3,0,131,18
1245,0.680936,3,0,118,19
1059,0.451244,3,0,118,19
1238,0.864495,3,0,132,18
1060,0.997369,3,0,118,19
1220,1.260666,3,0,130,18
1221,1.021021,3,0,132,18
1239,1.187335,3,0,132,18
1243,0.766579,3,0,131,18
1252,0.869999,3,0,131,18
1241,0.800762,3,0,131,18
1240,1.061212,3,0,131,18
1384,1.369358,3,0,145,20
1378,0.624618,3,0,143,18
1237,0.614465,3,0,132,18
1201,1.106010,3,0,129,20
1200,1.148739,3,0,129,20
1385,0.857274,3,0,145,20
1383,1.798813,3,0,145,20
1515,4.140524,3,0,153,17
1419,0.133168,3,0,147,20
1418,0.193920,3,0,147,20
1416,0.212970,3,0,147,20
1431,0.397890,3,0,147,20
1410,1.048707,3,0,147,20
1407,0.684159,3,0,147,20
1386,0.560876,3,0,145,20
1465,1.469932,3,0,150,17
1478,2.288688,3,0,149,17
1477,1.099722,3,0,149,17
1441,0.596925,3,0,144,18
1475,1.211060,3,0,149,17
1474,0.464532,3,0,149,17
1472,1.953271,3,0,149,17
1505,2.607758,3,0,153,17
1462,0.834990,3,0,150,17
1468,1.866654,3,0,150,17
1466,3.815206,3,0,150,17
1469,4.834801,3,0,149,17
1479,2.164845,3,0,149,17
1408,0.503235,3,0,147,20
1422,1.023145,3,0,147,20
1421,0.617530,3,0,147,20
1420,0.208723,3,0,147,20
1412,0.697780,3,0,147,20
1424,0.637198,3,0,147,20
1423,0.602700,3,0,147,20
1413,0.586654,3,0,147,20
1414,0.976085,3,0,147,20
1411,0.981948,3,0,147,20
1470,4.368515,3,0,149,17
1476,1.713607,3,0,149,17
1471,2.539489,3,0,149,17
1450,2.999854,3,0,148,17
1464,1.403202,3,0,150,17
1461,0.466879,3,0,150,17
1463,0.786860,3,0,149,17
1467,1.658547,3,0,150,17
1456,2.423698,3,0,148,17
1473,0.959436,3,0,149,17
1460,3.062403,3,0,148,17
1432,1.188783,3,0,147,20
1433,1.949816,3,0,147,20
1182,1.020219,3,0,126,20
1160,0.635600,3,0,123,20
1155,0.525950,3,0,123,20
1415,1.834262,3,0,147,20
1390,0.790758,3,0,145,20
1388,1.343359,3,0,145,20
1387,0.754063,3,0,145,20
1203,1.100550,3,0,129,20
1180,0.986261,3,0,126,20
1184,1.003066,3,0,126,20
1181,0.995054,3,0,126,20
1202,0.697944,3,0,129,20
1205,1.046572,3,0,128,20
1206,1.029989,3,0,128,20
1209,1.005828,3,0,128,20
1393,1.089437,3,0,145,20
1392,0.926884,3,0,145,20
1208,1.124710,3,0,128,20
1391,0.920154,3,0,145,20
1207,1.121416,3,0,128,20
1204,1.126491,3,0,128,20
1023,0.294273,3,0,106,20
1020,0.479042,3,0,106,20
1018,0.576718,3,0,106,20
1015,0.255207,3,0,106,19
1019,0.497148,3,0,106,20
1016,0.233309,3,0,106,19
1017,0.517653,3,0,106,19
1153,0.243820,3,0,123,20
1154,0.224730,3,0,123,20
1024,0.145929,3,0,106,20
1027,0.457653,3,0,106,20
1026,0.299771,3,0,106,20
1025,0.260251,3,0,106,20
1156,0.510902,3,0,123,20
1519,3.847072,3,0,153,17
1520,3.655654,3,0,153,17
1521,4.070421,3,0,153,17
1451,4.502099,3,0,148,17
1453,2.738188,3,0,148,17
1457,2.672047,3,0,148,17
1452,5.321371,3,0,148,17
1454,4.874400,3,0,148,17
1458,1.373028,3,0,148,17
1459,3.015409,3,0,148,17
1455,3.687494,3,0,148,17
1516,6.700291,3,0,153,17
1517,9.285972,3,0,153,17
1518,8.004132,3,0,153,17
961,0.331374,3,0,111,19
960,0.551814,3,0,111,19
962,0.480074,3,0,111,19
1044,0.162919,3,0,113,19
1068,0.991906,3,0,113,19
1090,0.890416,3,0,121,19
964,0.502213,3,0,111,19
2876,0.454532,3,1,0,
2875,0.492774,3,1,0,
2874,0.335512,3,1,0,
2872,0.253766,3,1,0,
2873,0.243728,3,1,0,
1547,2.882036,3,0,155,15
1486,0.641950,3,0,152,17
1484,0.685049,3,0,152,17
1283,0.650236,3,0,135,18
1114,0.236863,3,0,120,19
1113,0.735637,3,0,120,19
1620,0.360788,3,0,159,16
1622,0.974282,3,0,159,16
1623,0.513043,3,0,159,16
1128,0.977297,3,0,119,19
1599,0.141916,3,0,162,16
1600,0.362962,3,0,162,16
1617,0.422209,3,0,161,16
1607,1.991966,3,0,163,16
1618,0.381707,3,0,161,16
1619,0.871905,3,0,161,16
1642,6.015938,3,0,166,16
1635,0.579211,3,0,166,16
1527,3.533921,3,0,157,15
1540,3.083082,3,0,158,15
1594,0.979800,3,0,162,16
1595,0.654440,3,0,162,16
1596,0.830497,3,0,162,16
1597,1.025337,3,0,162,16
1598,0.249494,3,0,162,16
1639,0.555724,3,0,166,16
1638,0.342408,3,0,166,16
1637,0.410589,3,0,166,16
1636,0.627533,3,0,166,16
1542,2.088083,3,0,158,15
1534,7.318737,3,0,158,15
1640,3.368907,3,0,166,16
1604,1.615638,3,0,162,16
1630,2.363324,3,0,160,16
1602,1.002162,3,0,162,16
1605,1.952160,3,0,163,16
1615,0.682009,3,0,161,16
1641,5.373135,3,0,166,16
1603,0.566149,3,0,162,16
1614,2.042907,3,0,160,16
1633,4.752954,3,0,160,16
1601,0.959787,3,0,162,16
1502,0.514414,3,0,162,16
1532,2.980670,3,0,157,15
1528,3.518171,3,0,157,15
1526,2.551004,3,0,157,15
1632,2.136511,3,0,160,16
1634,3.233568,3,0,160,16
1625,1.775122,3,0,159,16
1616,1.679556,3,0,161,16
2871,0.518306,3,1,0,
2868,0.172077,3,1,0,
2869,0.322757,3,1,0,
2870,0.391792,3,1,0,
1488,1.022667,3,0,152,17
1555,1.263068,3,0,156,15
1558,12.127188,3,0,156,15
1556,0.741656,3,0,156,15
1643,8.350849,3,0,166,16
1541,1.979091,3,0,158,15
1559,4.159986,3,0,156,15
1531,3.871820,3,0,157,15
1539,1.477115,3,0,158,15
1557,17.030394,3,0,156,15
1554,1.035873,3,0,156,15
1493,0.265609,3,0,152,17
1494,0.236647,3,0,152,17
1485,1.347738,3,0,152,17
1483,2.009519,3,0,152,17
1550,10.463600,3,0,156,15
1647,0.569611,3,0,166,16
1646,1.882337,3,0,166,16
1645,2.325160,3,0,166,16
1644,4.707674,3,0,166,16
1551,5.511976,3,0,156,15
1553,9.052336,3,0,156,15
1529,1.997065,3,0,157,15
1530,6.939785,3,0,157,15
1543,5.504364,3,0,155,15
1544,8.411340,3,0,155,15
1562,7.504583,3,0,156,15
1548,3.118847,3,0,155,15
1536,1.745281,3,0,158,15
1535,4.801107,3,0,158,15
1552,11.038221,3,0,156,15
1537,7.493070,3,0,158,15
1538,6.134565,3,0,158,15
1102,0.249437,3,0,122,19
1564,0.464131,3,0,164,16
1665,2.009557,3,0,167,16
