"HH_ID","PER_ID","TOUR_ID","TOURMODE_RECODE","TOURPURP_RECODE","TOURPURP","AUTOSUFF","dist","finalweight"
1,1,1,"02_HOV2","Indi-Main",5,2,NA,229.621654011
2,1,1,"04_Walk","Work",1,2,0.586747348308563,721.279722345
2,2,1,"01_SOV","Work",1,2,18.723747253418,639.13207911
3,1,1,"01_SOV","Work",1,2,17.8750667572021,78.75848652
3,1,2,"01_SOV","Indi-Disc",7,2,3.03515386581421,78.75848652
3,1,3,"01_SOV","At-Work",7,2,2.62465763092041,78.75848652
3,2,1,"01_SOV","Work",1,2,20.0435924530029,71.447954445
3,2,2,"02_HOV2","At-Work",7,2,2.90015530586243,71.447954445
4,1,1,"01_SOV","University",2,2,1.04849648475647,120.12785547
4,1,2,"01_SOV","Indi-Main",6,2,0.692042589187622,120.12785547
4,1,3,"01_SOV","Indi-Disc",7,2,11.1684837341309,120.12785547
5,1,1,"04_Walk","Other",11,2,0.385494828224182,664.8174147
5,1,2,"04_Walk","Other",11,2,0.385494828224182,664.8174147
5,1,3,"01_SOV","Work",1,2,16.0124435424805,664.8174147
5,1,4,"01_SOV","Indi-Main",6,2,12.0984544754028,664.8174147
5,1,5,"04_Walk","Indi-Disc",9,2,0.385494828224182,664.8174147
5,1,6,"01_SOV","At-Work",6,2,17.5571327209473,664.8174147
6,1,1,"01_SOV","Work",1,2,6.66335964202881,85.1903101
6,2,1,"02_HOV2","Work",1,2,20.8085651397705,100.998789288
6,2,2,"01_SOV","At-Work",8,2,1.53361916542053,100.998789288
6,3,1,"02_HOV2","Other",11,2,21.7780742645264,94.2956727
6,3,2,"02_HOV2","Other",11,2,21.1632804870605,94.2956727
7,1,1,"01_SOV","Indi-Disc",7,2,0.422138243913651,150.94571681
8,1,1,"06_Walk-Local","Indi-Main",5,0,2.0957977771759,263.2785989
10,1,1,"02_HOV2","Indi-Main",4,2,2.18266820907593,78.704905656
10,1,2,"03_HOV3","Indi-Main",4,2,2.75238037109375,78.704905656
10,2,1,"02_HOV2","Work",1,2,40.6650848388672,66.056276328
10,3,1,"03_HOV3","School",3,2,1.40954780578613,55.1583368
10,4,1,"03_HOV3","School",3,2,1.40954780578613,67.8103622
10,5,1,"02_HOV2","School",3,2,1.40954780578613,67.8103622
10,6,1,"03_HOV3","School",3,2,1.40954780578613,67.8103622
10,7,1,"03_HOV3","School",3,2,1.40954780578613,67.8103622
11,2,1,"04_Walk","Indi-Disc",9,2,2.57553553581238,197.286308497
11,2,2,"01_SOV","Indi-Main",5,2,2.36136889457703,197.286308497
12,1,1,"04_Walk","Indi-Main",4,2,1.1579737663269,148.7449387
12,1,2,"04_Walk","Indi-Main",4,2,1.1579737663269,148.7449387
12,1,3,"03_HOV3","Joint-Disc",9,2,8.81309032440186,148.7449387
12,2,1,"01_SOV","Work",1,2,8.13169288635254,126.588267372
12,2,2,"03_HOV3","Joint-Disc",9,2,8.81309032440186,126.588267372
12,3,1,"04_Walk","School",3,2,1.1579737663269,120.7916825
12,3,2,"03_HOV3","Joint-Disc",9,2,8.81309032440186,120.7916825
13,1,1,"02_HOV2","Indi-Disc",9,2,4.26067686080933,156.35657142
13,1,2,"02_HOV2","Work",1,2,41.3352661132812,156.35657142
14,1,1,"01_SOV","Work",1,2,12.0544891357422,614.4816702
14,1,2,"01_SOV","Indi-Main",6,2,NA,614.4816702
15,1,1,"01_SOV","Indi-Main",6,2,4.42109966278076,452.134075905
15,2,1,"06_Walk-Local","Indi-Disc",9,2,0.430577725172043,435.765514404
16,2,1,"02_HOV2","Work",1,2,17.5921154022217,672.413014836
16,3,1,"15_Schoolbus","School",3,2,0.444701731204987,703.4241529
16,4,1,"15_Schoolbus","School",3,2,0.444701731204987,703.4241529
17,1,1,"01_SOV","Work",1,2,44.5540046691895,77.97111924
18,1,1,"02_HOV2","Indi-Main",6,0,6.4339451789856,588.1754422
19,1,1,"01_SOV","Work",1,2,50.930233001709,146.79485856
19,1,2,"02_HOV2","Work",1,2,25.4043445587158,146.79485856
19,2,1,"01_SOV","Work",1,2,13.0113048553467,120.229848375
19,2,2,"02_HOV2","Work",1,2,25.4043445587158,120.229848375
20,1,1,"01_SOV","Work",1,2,8.98533535003662,132.576652005
21,1,1,"01_SOV","Work",1,2,7.44472885131836,516.59059263
22,1,1,"01_SOV","Work",1,2,14.3001852035522,33.660529665
23,1,1,"01_SOV","Work",1,2,18.2616577148438,77.154085785
23,2,1,"01_SOV","Work",1,2,13.5128059387207,78.21784677
23,2,2,"01_SOV","At-Work",5,2,1.99080669879913,78.21784677
24,1,1,"02_HOV2","Other",11,2,2.3267993927002,49.7593634
24,1,2,"02_HOV2","Indi-Main",4,2,8.91582489013672,49.7593634
24,1,3,"02_HOV2","Indi-Main",4,2,8.79968452453613,49.7593634
24,2,1,"01_SOV","Indi-Disc",8,2,3.61292672157288,63.8311852
24,3,1,"02_HOV2","Other",11,2,2.3267993927002,52.8924078
24,3,2,"02_HOV2","School",3,2,8.91582489013672,52.8924078
25,1,1,"01_SOV","Indi-Disc",9,2,1.20871472358704,175.241233545
26,1,1,"01_SOV","Work",1,2,12.2359714508057,135.59826861
27,1,1,"02_HOV2","Work",1,2,2.55939221382141,103.245333448
27,1,2,"04_Walk","Indi-Disc",9,2,0.279696136713028,103.245333448
27,1,3,"01_SOV","At-Work",6,2,2.56410670280457,103.245333448
27,2,1,"03_HOV3","Indi-Main",6,2,4.6761679649353,126.9293052
27,2,2,"03_HOV3","Indi-Main",4,2,1.40632951259613,126.9293052
27,2,3,"03_HOV3","Indi-Disc",8,2,0.0886076763272285,126.9293052
27,3,1,"03_HOV3","School",3,2,5.94848728179932,114.5239593
27,3,2,"04_Walk","Indi-Disc",9,2,0.279696136713028,114.5239593
27,4,1,"03_HOV3","School",3,2,1.40632951259613,132.9124385
27,4,2,"03_HOV3","Indi-Main",4,2,5.94848728179932,132.9124385
27,4,3,"04_Walk","Indi-Disc",9,2,0.279696136713028,132.9124385
27,5,1,"03_HOV3","Indi-Main",6,2,4.6761679649353,132.9124385
27,5,2,"03_HOV3","Indi-Main",4,2,1.40632951259613,132.9124385
27,5,3,"03_HOV3","Indi-Main",4,2,5.94848728179932,132.9124385
28,1,1,"01_SOV","Work",1,2,29.1490173339844,110.190206805
28,2,1,"01_SOV","Work",1,2,7.31428623199463,94.084348785
28,3,1,"01_SOV","Work",1,2,18.6437244415283,124.2841687
29,1,1,"01_SOV","Indi-Main",5,2,5.36620569229126,102.545196471
29,1,2,"01_SOV","Indi-Main",5,2,2.28012752532959,102.545196471
29,2,1,"01_SOV","Work",1,2,4.05386829376221,87.686622135
30,1,1,"02_HOV2","Joint-Main",5,2,6.17052793502808,48.188402524
30,2,1,"02_HOV2","Joint-Main",5,2,6.17052793502808,49.29594978
31,2,1,"03_HOV3","Indi-Disc",7,2,3.78697776794434,110.4319955
32,1,1,"01_SOV","Work",1,2,33.3589172363281,191.68482354
32,1,2,"02_HOV2","Joint-Disc",7,2,4.84966897964478,191.68482354
32,1,3,"02_HOV2","At-Work",7,2,0.958615899085999,191.68482354
32,2,1,"01_SOV","Work",1,2,24.3974533081055,160.87924335
32,2,2,"02_HOV2","Joint-Disc",7,2,4.84966897964478,160.87924335
32,2,3,"01_SOV","At-Work",6,2,17.7851314544678,160.87924335
33,1,1,"02_HOV2","Work",1,2,3.12983107566833,181.50729032
33,2,1,"03_HOV3","Work",1,2,1.36717736721039,168.7367552
33,2,2,"03_HOV3","Indi-Disc",9,2,9.0509786605835,168.7367552
33,3,1,"03_HOV3","School",3,2,0.563024461269379,217.1168877
33,3,2,"03_HOV3","Indi-Disc",9,2,9.0509786605835,217.1168877
33,4,1,"03_HOV3","School",3,2,0.563024461269379,251.9781465
33,4,2,"03_HOV3","Indi-Disc",9,2,9.0509786605835,251.9781465
34,1,1,"02_HOV2","University",2,2,18.6003589630127,45.6245645
34,1,2,"01_SOV","University",2,2,18.6003589630127,45.6245645
34,2,1,"02_HOV2","Indi-Disc",8,2,13.829797744751,66.0272267
34,3,1,"02_HOV2","School",3,2,1.81304550170898,49.4119868
36,1,1,"04_Walk","Indi-Main",5,2,0.880098581314087,539.0288032
36,1,2,"02_HOV2","Joint-Main",6,2,2.42110872268677,539.0288032
36,2,1,"02_HOV2","Joint-Main",6,2,2.42110872268677,354.5491194
36,3,1,"01_SOV","Work",1,2,2.45910024642944,438.096004736
36,3,2,"01_SOV","At-Work",7,2,0.946942269802094,438.096004736
36,4,1,"01_SOV","Indi-Main",6,2,9.47159957885742,624.4487487
36,4,2,"04_Walk","Indi-Main",5,2,0.880098581314087,624.4487487
36,5,1,"04_Walk","Indi-Main",6,2,1.05422854423523,396.801989612
36,5,2,"04_Walk","Indi-Main",6,2,1.05422854423523,396.801989612
36,5,3,"01_SOV","Work",1,2,18.5459213256836,396.801989612
36,6,1,"04_Walk","Indi-Disc",9,2,0.880098581314087,438.6282875
36,7,1,"15_Schoolbus","School",3,2,13.021520614624,474.1600856
37,1,2,"06_Walk-Local","Indi-Disc",9,0,2.35701894760132,65.076234466
38,1,1,"02_HOV2","Indi-Disc",9,2,8.2340612411499,190.073061964
38,1,2,"01_SOV","Indi-Main",5,2,1.28022444248199,190.073061964
38,1,3,"03_HOV3","Indi-Main",4,2,4.65288162231445,190.073061964
38,2,1,"03_HOV3","Work",1,2,1.18166267871857,198.728650668
38,3,1,"15_Schoolbus","School",3,2,1.13004183769226,227.3631632
38,4,1,"15_Schoolbus","School",3,2,1.13004183769226,263.8696098
38,5,1,"03_HOV3","School",3,2,4.65288162231445,263.8696098
39,1,1,"02_HOV2","Joint-Disc",9,2,6.34660673141479,366.195851076
39,1,2,"01_SOV","Indi-Main",6,2,9.65909576416016,366.195851076
39,1,3,"01_SOV","Indi-Main",6,2,9.65909576416016,366.195851076
39,1,4,"01_SOV","Indi-Main",6,2,1.20264196395874,366.195851076
39,1,5,"01_SOV","Indi-Disc",9,2,6.34660673141479,366.195851076
39,2,1,"02_HOV2","Joint-Disc",9,2,6.34660673141479,210.269030265
39,2,2,"01_SOV","Indi-Disc",9,2,3.85184478759766,210.269030265
39,2,3,"02_HOV2","Joint-Main",5,2,2.86995530128479,210.269030265
39,3,1,"02_HOV2","Joint-Main",5,2,2.86995530128479,345.298647391
40,1,1,"01_SOV","Work",1,2,22.8930969238281,78.75848652
40,2,1,"01_SOV","Work",1,2,0.927117824554443,71.447954445
40,2,2,"02_HOV2","At-Work",5,2,3.04482626914978,71.447954445
41,1,1,"02_HOV2","Indi-Main",6,2,4.63948631286621,274.4453036
41,1,2,"01_SOV","Indi-Main",5,2,11.1952075958252,274.4453036
42,1,1,"01_SOV","Work",1,2,5.82140731811523,78.75848652
42,2,1,"01_SOV","Work",1,2,8.73269367218018,71.447954445
43,1,1,"02_HOV2","Joint-Main",5,2,12.3382024765015,45.4232338
43,2,1,"01_SOV","Indi-Main",6,2,42.1220817565918,48.170682
43,3,1,"02_HOV2","Joint-Main",5,2,12.3382024765015,40.4359426
44,1,1,"01_SOV","Indi-Main",5,2,2.95268225669861,29.6033115
44,1,2,"02_HOV2","Joint-Disc",7,2,12.2720384597778,29.6033115
44,2,1,"02_HOV2","Joint-Disc",7,2,12.2720384597778,24.246092115
46,2,1,"03_HOV3","Indi-Main",6,2,12.0557479858398,152.5806854
46,3,1,"15_Schoolbus","School",3,2,2.1531810760498,169.873217584
46,4,1,"15_Schoolbus","School",3,2,2.1531810760498,127.4020758
46,5,1,"15_Schoolbus","School",3,2,13.6223478317261,127.4020758
47,1,1,"02_HOV2","Joint-Main",5,2,2.88709449768066,66.099148781
47,2,1,"02_HOV2","Joint-Main",5,2,2.88709449768066,42.747844322
48,1,1,"01_SOV","Work",1,2,13.6013984680176,99.281229
49,1,1,"02_HOV2","Indi-Main",6,2,23.4944686889648,195.614314665
50,2,2,"01_SOV","Indi-Main",5,2,22.1686210632324,37.347658468
51,1,1,"04_Walk","Indi-Main",6,2,1.78258264064789,166.802408752
51,1,2,"04_Walk","Indi-Main",6,2,2.46779108047485,166.802408752
51,1,3,"01_SOV","Indi-Main",5,2,4.58468818664551,166.802408752
52,1,1,"04_Walk","Other",11,2,0.485639274120331,69.830219871
52,1,2,"01_SOV","Indi-Disc",9,2,8.13267707824707,69.830219871
52,1,3,"02_HOV2","Joint-Main",5,2,4.09676122665405,69.830219871
52,2,1,"01_SOV","Work",1,2,20.858097076416,55.901679225
52,2,2,"02_HOV2","Joint-Main",5,2,4.09676122665405,55.901679225
52,3,1,"01_SOV","Work",1,2,52.0736465454102,85.26428274
52,3,2,"01_SOV","At-Work",1,2,27.9509563446045,85.26428274
53,1,1,"01_SOV","Work",1,2,0.261897295713425,51.367675905
54,1,1,"04_Walk","Indi-Main",5,2,0.69111031293869,58.1536978
54,1,2,"02_HOV2","Indi-Main",5,2,3.12002801895142,58.1536978
54,1,3,"03_HOV3","Indi-Main",5,2,2.75774264335632,58.1536978
55,1,1,"01_SOV","Indi-Main",6,2,2.86132740974426,92.5661564
56,1,1,"02_HOV2","Indi-Main",5,2,6.90709114074707,34.670797281
56,1,2,"02_HOV2","Indi-Main",5,2,NA,34.670797281
56,1,3,"02_HOV2","Indi-Main",5,2,9.54082775115967,34.670797281
58,1,1,"03_HOV3","Indi-Disc",9,2,33.9224395751953,327.577756068
58,2,1,"04_Walk","Other",11,2,0.39879959821701,296.7009604
58,2,2,"01_SOV","Indi-Disc",8,2,1.28394901752472,296.7009604
58,3,1,"03_HOV3","School",3,2,1.15801525115967,327.9757602
58,4,1,"03_HOV3","School",3,2,0.39879959821701,327.9757602
59,1,1,"01_SOV","Work",1,2,9.24259185791016,125.451034065
59,2,1,"01_SOV","Work",1,2,21.9429740905762,120.229848375
60,1,1,"04_Walk","Indi-Disc",9,0,1.2324059009552,79.985005
61,1,1,"02_HOV2","Work",1,2,27.6315860748291,30.8986971
61,1,2,"04_Walk","Indi-Disc",9,2,1.43089652061462,30.8986971
61,1,3,"01_SOV","At-Work",6,2,1.75724899768829,30.8986971
61,2,1,"04_Walk","Other",11,2,1.43089652061462,36.8152608
62,1,1,"01_SOV","Indi-Main",5,2,17.7905139923096,68.483859828
63,1,1,"02_HOV2","Indi-Main",6,2,5.09748029708862,421.9251718
64,1,1,"03_HOV3","Work",1,2,NA,28.347860412
64,1,2,"03_HOV3","Joint-Disc",9,2,13.1205196380615,28.347860412
64,2,1,"01_SOV","Work",1,2,46.9430465698242,29.0752347
64,3,1,"03_HOV3","School",3,2,13.1205196380615,27.764105
64,3,2,"03_HOV3","Joint-Disc",9,2,13.1205196380615,27.764105
64,4,1,"03_HOV3","Indi-Disc",9,2,13.1205196380615,27.764105
64,4,2,"03_HOV3","Other",11,2,13.1205205917358,27.764105
64,4,3,"03_HOV3","Joint-Disc",9,2,13.1205196380615,27.764105
64,5,1,"03_HOV3","Indi-Disc",8,2,13.1205196380615,26.7142732
64,5,2,"03_HOV3","Joint-Disc",9,2,13.1205196380615,26.7142732
65,1,1,"02_HOV2","Indi-Main",5,2,4.53071260452271,91.6209565
66,1,1,"02_HOV2","Indi-Disc",9,2,9.64174842834473,33.979682999
66,1,2,"02_HOV2","Indi-Main",4,2,5.13881301879883,33.979682999
66,1,3,"03_HOV3","Indi-Main",4,2,0.718336224555969,33.979682999
66,1,4,"01_SOV","Other",11,2,5.60277414321899,33.979682999
67,1,1,"01_SOV","Indi-Main",4,2,28.5333786010742,440.068148249
67,2,1,"01_SOV","Work",1,2,6.71239948272705,376.30323759
68,1,1,"01_SOV","Work",1,2,NA,491.9910406
69,1,1,"02_HOV2","Work",1,2,25.9947319030762,77.470050525
70,1,1,"02_HOV2","Indi-Main",4,2,8.93166446685791,182.960956138
71,1,1,"02_HOV2","Work",1,2,14.0018472671509,23.46168426
71,1,2,"01_SOV","Indi-Main",6,2,13.7451524734497,23.46168426
71,2,1,"02_HOV2","Indi-Main",5,2,12.7239923477173,19.215895965
72,1,1,"02_HOV2","Indi-Main",6,2,35.8693809509277,116.2735177
72,2,1,"01_SOV","Indi-Main",6,2,7.76301670074463,97.1379076
72,3,1,"01_SOV","School",3,2,3.11449599266052,168.424234272
72,4,1,"15_Schoolbus","School",3,2,7.14740657806396,194.7660663
73,1,1,"02_HOV2","Joint-Disc",9,2,1.16861927509308,30.332203682
73,1,2,"02_HOV2","Joint-Main",5,2,8.67441272735596,30.332203682
73,2,1,"02_HOV2","Joint-Disc",9,2,1.16861927509308,19.982916154
73,2,2,"02_HOV2","Joint-Main",5,2,8.67441272735596,19.982916154
74,2,1,"02_HOV2","Joint-Main",6,2,49.9723320007324,29.761834935
75,1,2,"02_HOV2","Indi-Disc",8,2,1.51124143600464,376.30323759
75,2,1,"01_SOV","Indi-Main",5,2,3.39669108390808,440.068148249
76,1,1,"01_SOV","Work",1,2,10.7307729721069,58.336945065
76,1,2,"01_SOV","At-Work",6,2,5.4876766204834,58.336945065
77,1,1,"01_SOV","Work",1,2,3.12676906585693,139.64635272
77,1,2,"01_SOV","Work",1,2,3.12676906585693,139.64635272
77,1,3,"04_Walk","At-Work",4,2,0.376233100891113,139.64635272
77,1,4,"01_SOV","At-Work",1,2,1.19537603855133,139.64635272
77,1,5,"04_Walk","At-Work",4,2,0.376233100891113,139.64635272
78,1,1,"01_SOV","Work",1,2,6.12319898605347,170.17242585
79,1,1,"03_HOV3","Indi-Main",6,2,40.0232276916504,49.2577015
79,2,1,"01_SOV","Work",1,2,26.2900009155273,41.3415189
79,2,2,"02_HOV2","Indi-Main",5,2,13.3017053604126,41.3415189
80,2,1,"01_SOV","Indi-Main",6,2,3.15714383125305,49.750937
80,2,2,"01_SOV","Indi-Main",5,2,3.15714383125305,49.750937
81,1,1,"01_SOV","Work",1,2,15.1994132995605,19.215895965
81,2,1,"02_HOV2","Work",1,2,21.7918434143066,23.46168426
82,1,1,"01_SOV","Indi-Main",6,2,24.1360263824463,82.03451949
83,2,1,"15_Schoolbus","School",3,2,5.74980688095093,29.4623163
84,1,1,"02_HOV2","Indi-Disc",7,2,4.71981716156006,104.4734159
85,1,1,"01_SOV","Work",1,2,12.8918905258179,23.70429537
85,1,2,"01_SOV","Indi-Main",5,2,NA,23.70429537
85,2,1,"02_HOV2","Indi-Main",5,2,NA,30.5474156
86,1,1,"02_HOV2","Joint-Main",6,2,4.94623804092407,127.948923297
86,2,2,"01_SOV","Indi-Main",6,2,4.45862722396851,103.531406126
86,2,3,"02_HOV2","Joint-Main",6,2,4.94623804092407,103.531406126
87,1,1,"03_HOV3","Work",1,1,3.58614468574524,240.156816544
87,2,1,"03_HOV3","Work",1,1,7.10058164596558,233.6415268
87,2,2,"01_SOV","University",2,1,4.08473014831543,233.6415268
87,3,1,"03_HOV3","School",3,1,1.69334053993225,240.4486049
88,1,1,"01_SOV","Work",1,2,18.5962448120117,251.35048071
90,1,1,"01_SOV","Indi-Main",6,2,3.92309188842773,615.8082771
90,1,2,"01_SOV","Indi-Disc",8,2,18.4067859649658,615.8082771
90,2,1,"01_SOV","Indi-Main",6,2,21.3578071594238,376.30323759
90,2,2,"01_SOV","Indi-Disc",9,2,1.17069673538208,376.30323759
91,1,1,"01_SOV","Indi-Main",5,2,6.69656181335449,64.2774064
91,1,2,"01_SOV","Indi-Main",5,2,25.5420207977295,64.2774064
91,1,3,"01_SOV","Indi-Main",6,2,17.2398719787598,64.2774064
92,2,1,"01_SOV","Indi-Main",6,2,11.1312704086304,54.49615446
92,2,2,"01_SOV","Indi-Main",6,2,7.22259998321533,54.49615446
92,2,3,"01_SOV","Work",1,2,7.07082796096802,54.49615446
93,1,1,"01_SOV","Work",1,2,38.4025840759277,43.408594845
93,2,1,"01_SOV","Other",11,2,66.3121643066406,32.440535295
94,1,1,"01_SOV","Indi-Main",5,2,3.25268173217773,190.149032
94,1,2,"01_SOV","Indi-Main",6,2,3.89996385574341,190.149032
94,2,1,"01_SOV","Work",1,2,6.93488883972168,142.530523485
95,1,1,"01_SOV","Work",1,2,26.5831756591797,489.1795269
95,1,2,"01_SOV","Indi-Main",6,2,4.50069952011108,489.1795269
95,2,1,"02_HOV2","Work",1,2,19.0505275726318,410.5637092
95,2,2,"02_HOV2","Work",1,2,19.0505275726318,410.5637092
95,2,3,"02_HOV2","At-Work",7,2,2.01594758033752,410.5637092
95,3,1,"02_HOV2","School",3,2,4.88916110992432,488.9005473
96,1,1,"01_SOV","Indi-Disc",9,2,20.2070217132568,23.46168426
96,2,1,"01_SOV","Work",1,2,24.9716300964355,19.215895965
96,2,2,"01_SOV","At-Work",7,2,0.657852172851562,19.215895965
98,1,1,"01_SOV","Work",1,2,26.3667583465576,152.09868206
98,2,1,"01_SOV","Work",1,2,22.2536602020264,150.03014338
98,3,1,"04_Walk","School",3,2,1.17069673538208,142.0041532
98,4,1,"04_Walk","School",3,2,1.17069673538208,142.0041532
99,1,1,"01_SOV","Indi-Disc",8,2,27.805305480957,28.3044246
99,2,1,"01_SOV","Indi-Main",6,2,6.3122673034668,23.9933129
99,3,1,"15_Schoolbus","School",3,2,4.81200885772705,27.5789472
100,1,2,"01_SOV","Indi-Disc",9,2,7.40827989578247,167.4732809
101,1,1,"01_SOV","Indi-Main",5,2,9.29271984100342,1068.2734869
102,1,1,"01_SOV","Work",1,2,32.8073501586914,43.92544566
102,1,2,"03_HOV3","Indi-Main",6,2,42.1644287109375,43.92544566
102,1,3,"01_SOV","At-Work",7,2,1.16245222091675,43.92544566
102,2,1,"03_HOV3","Indi-Main",4,2,NA,37.060059
102,2,2,"01_SOV","Indi-Main",5,2,NA,37.060059
102,2,3,"03_HOV3","Indi-Main",4,2,NA,37.060059
102,2,4,"03_HOV3","Indi-Main",6,2,42.1644287109375,37.060059
102,3,1,"03_HOV3","School",3,2,NA,37.6297222
102,3,2,"03_HOV3","Indi-Main",6,2,42.1644287109375,37.6297222
102,4,1,"03_HOV3","School",3,2,NA,37.6297222
102,4,2,"03_HOV3","Indi-Main",6,2,42.1644287109375,37.6297222
103,1,1,"01_SOV","Indi-Disc",9,2,15.1032819747925,147.451846942
103,3,1,"01_SOV","University",2,2,27.2657108306885,159.5455494
104,1,1,"01_SOV","Work",1,2,NA,19.215895965
104,2,1,"01_SOV","Work",1,2,NA,20.05037895
105,1,1,"01_SOV","Work",1,2,17.5212306976318,424.46037186
106,1,1,"06_Walk-Local","Indi-Main",6,0,6.53067970275879,216.8135454
107,1,1,"02_HOV2","Indi-Main",5,2,5.10583543777466,34.287866025
107,1,2,"02_HOV2","Work",1,2,NA,34.287866025
108,1,1,"01_SOV","Indi-Disc",9,2,17.0906658172607,304.917079491
109,2,1,"01_SOV","Work",1,2,NA,178.0579234
109,3,1,"03_HOV3","School",3,2,NA,212.0319314
110,1,1,"02_HOV2","Joint-Disc",7,2,2.38895297050476,860.560221465
110,2,1,"04_Walk","Indi-Disc",9,2,0.585590898990631,734.777166795
110,2,2,"01_SOV","Indi-Main",6,2,10.432354927063,734.777166795
110,2,3,"02_HOV2","Joint-Disc",7,2,2.38895297050476,734.777166795
113,1,1,"01_SOV","Indi-Disc",7,2,2.41274428367615,521.894321809
113,1,2,"01_SOV","Indi-Main",5,2,1.25508093833923,521.894321809
113,1,3,"01_SOV","Indi-Main",5,2,6.6595606803894,521.894321809
113,2,1,"01_SOV","Indi-Main",5,2,6.6595606803894,430.108037918
113,2,2,"01_SOV","Indi-Main",6,2,2.71183228492737,430.108037918
114,1,1,"02_HOV2","Work",1,2,51.1430854797363,54.539316552
114,2,1,"02_HOV2","Indi-Main",4,2,6.10361623764038,64.982648188
114,2,2,"02_HOV2","Indi-Main",4,2,13.3501310348511,64.982648188
114,4,1,"15_Schoolbus","School",3,2,6.10361623764038,46.7223337
115,1,1,"02_HOV2","Joint-Main",5,2,3.54805517196655,45.4232338
115,2,1,"01_SOV","Work",1,2,30.5030288696289,48.170682
115,3,1,"02_HOV2","Joint-Main",5,2,3.54805517196655,40.4359426
116,1,1,"01_SOV","Work",1,2,10.0948047637939,56.124540768
116,3,1,"01_SOV","School",3,2,10.0948047637939,75.974885504
116,4,1,"15_Schoolbus","School",3,2,10.0948047637939,52.8902815
117,4,1,"04_Walk","School",3,2,0.2779341340065,211.4651264
119,1,1,"03_HOV3","Joint-Disc",9,2,55.5872077941895,19.414602585
119,2,1,"01_SOV","Indi-Main",5,2,5.49859619140625,21.729290283
119,2,2,"03_HOV3","Joint-Disc",9,2,55.5872077941895,21.729290283
120,1,1,"02_HOV2","Work",1,2,31.010232925415,38.65602384
120,1,2,"02_HOV2","Indi-Main",6,2,1.61580049991608,38.65602384
120,2,1,"02_HOV2","Work",1,2,14.3489437103271,32.443631955
120,2,2,"02_HOV2","At-Work",7,2,6.76014471054077,32.443631955
121,2,1,"01_SOV","Indi-Disc",9,2,1.56042659282684,191.1288001
122,1,1,"01_SOV","Work",1,2,13.9369258880615,40.174016715
123,1,1,"01_SOV","Indi-Main",6,2,9.32744979858398,48.733779228
124,1,1,"02_HOV2","Work",1,2,7.19048309326172,250.646535615
124,2,1,"02_HOV2","Work",1,2,7.9867377281189,357.02411136
124,2,2,"02_HOV2","Indi-Disc",9,2,3.13525295257568,357.02411136
125,1,1,"01_SOV","Work",1,2,1.19279444217682,353.1850674
126,1,1,"02_HOV2","Indi-Main",6,2,22.7196998596191,26.68984668
126,1,2,"02_HOV2","Indi-Disc",8,2,2.51100277900696,26.68984668
127,1,1,"01_SOV","University",2,2,1.24629175662994,178.2320241
128,1,1,"02_HOV2","Joint-Disc",9,2,1.98234891891479,199.9767128
128,2,1,"01_SOV","Work",1,2,14.1625490188599,237.022456872
128,3,1,"02_HOV2","Joint-Disc",9,2,1.98234891891479,243.31645
129,1,1,"01_SOV","Work",1,2,10.4254398345947,187.86206728
129,3,1,"15_Schoolbus","School",3,2,1.72611832618713,177.0362389
129,4,1,"15_Schoolbus","School",3,2,1.72611832618713,177.0362389
130,1,1,"01_SOV","Indi-Main",6,2,42.3428726196289,496.228935405
130,1,2,"01_SOV","Indi-Main",5,2,0.784104108810425,496.228935405
131,1,1,"01_SOV","Indi-Main",6,2,27.8073253631592,76.436684808
131,2,1,"02_HOV2","Joint-Main",5,2,NA,74.788334784
131,3,1,"02_HOV2","Joint-Main",5,2,NA,69.4139849
132,1,1,"04_Walk","Indi-Disc",9,2,2.31117582321167,995.738702268
132,1,2,"02_HOV2","Indi-Main",5,2,7.25390958786011,995.738702268
132,1,3,"05_Bike","Indi-Disc",7,2,1.85844993591309,995.738702268
132,1,4,"02_HOV2","Indi-Disc",9,2,5.31353187561035,995.738702268
132,1,5,"01_SOV","Indi-Main",5,2,1.53162980079651,995.738702268
132,1,6,"04_Walk","Indi-Disc",9,2,2.31117582321167,995.738702268
133,1,1,"03_HOV3","Work",1,2,12.3419761657715,141.806864636
133,1,2,"03_HOV3","Indi-Disc",9,2,2.93821239471436,141.806864636
133,2,1,"01_SOV","Work",1,2,26.9036521911621,119.017148284
133,2,2,"02_HOV2","At-Work",5,2,0.893205881118774,119.017148284
133,3,1,"03_HOV3","School",3,2,1.18324732780457,101.9587202
133,3,2,"03_HOV3","Indi-Disc",9,2,2.93821239471436,101.9587202
133,4,1,"03_HOV3","Indi-Disc",8,2,2.93821239471436,101.9587202
133,4,2,"03_HOV3","Indi-Disc",8,2,2.93821239471436,101.9587202
134,1,1,"01_SOV","Work",1,2,20.5629177093506,258.786410048
134,2,1,"15_Schoolbus","School",3,2,9.36026954650879,340.7405006
135,1,1,"01_SOV","Work",1,2,34.6690979003906,20.05037895
135,2,1,"01_SOV","Work",1,2,5.29934310913086,30.63628281
135,2,2,"02_HOV2","At-Work",4,2,15.0497674942017,30.63628281
136,1,1,"01_SOV","Indi-Main",5,2,0.784104108810425,480.2797511
136,2,1,"01_SOV","Work",1,2,26.91282081604,448.0146107
